d3mIndex,image,bounding_box
109,2016-11-06__11-57-45-678.jpg,"1016,1251,1016,1358,1141,1358,1141,1251"
109,2016-11-06__11-57-45-678.jpg,"1148,1133,1148,1283,1309,1283,1309,1133"
109,2016-11-06__11-57-45-678.jpg,"1166,1280,1166,1401,1302,1401,1302,1280"
109,2016-11-06__11-57-45-678.jpg,"1119,1683,1119,1958,1330,1958,1330,1683"
109,2016-11-06__11-57-45-678.jpg,"859,2012,859,2219,1066,2219,1066,2012"
109,2016-11-06__11-57-45-678.jpg,"1223,2115,1223,2362,1391,2362,1391,2115"
109,2016-11-06__11-57-45-678.jpg,"1202,2862,1202,3044,1362,3044,1362,2862"
109,2016-11-06__11-57-45-678.jpg,"1041,2998,1041,3226,1269,3226,1269,2998"
109,2016-11-06__11-57-45-678.jpg,"1580,2140,1580,2476,2052,2476,2052,2140"
109,2016-11-06__11-57-45-678.jpg,"1569,3176,1569,3296,1835,3296,1835,3176"
109,2016-11-06__11-57-45-678.jpg,"1427,740,1427,976,1655,976,1655,740"
109,2016-11-06__11-57-45-678.jpg,"1555,544,1555,755,1780,755,1780,544"
109,2016-11-06__11-57-45-678.jpg,"1344,412,1344,655,1569,655,1569,412"
109,2016-11-06__11-57-45-678.jpg,"1384,1612,1384,1780,1573,1780,1573,1612"
110,2016-11-06__12-24-12-101.jpg,"1,103,1,258,119,258,119,103"
110,2016-11-06__12-24-12-101.jpg,"1,542,1,719,137,719,137,542"
110,2016-11-06__12-24-12-101.jpg,"9,783,9,948,173,948,173,783"
110,2016-11-06__12-24-12-101.jpg,"34,1883,34,2076,212,2076,212,1883"
110,2016-11-06__12-24-12-101.jpg,"98,2398,98,2626,284,2626,284,2398"
110,2016-11-06__12-24-12-101.jpg,"194,3098,194,3262,380,3262,380,3098"
110,2016-11-06__12-24-12-101.jpg,"1186,1,1186,126,1341,126,1341,1"
110,2016-11-06__12-24-12-101.jpg,"1402,44,1402,280,1566,280,1566,44"
110,2016-11-06__12-24-12-101.jpg,"1667,1,1667,65,1809,65,1809,1"
110,2016-11-06__12-24-12-101.jpg,"1444,444,1444,619,1619,619,1619,444"
110,2016-11-06__12-24-12-101.jpg,"1719,644,1719,823,1898,823,1898,644"
110,2016-11-06__12-24-12-101.jpg,"1887,865,1887,973,2048,973,2048,865"
110,2016-11-06__12-24-12-101.jpg,"1555,1226,1555,1433,1830,1433,1830,1226"
110,2016-11-06__12-24-12-101.jpg,"1705,1576,1705,1751,1866,1751,1866,1576"
110,2016-11-06__12-24-12-101.jpg,"1666,1915,1666,2069,1802,2069,1802,1915"
110,2016-11-06__12-24-12-101.jpg,"1730,2101,1730,2255,1930,2255,1930,2101"
110,2016-11-06__12-24-12-101.jpg,"1527,2205,1527,2330,1677,2330,1677,2205"
110,2016-11-06__12-24-12-101.jpg,"1052,2733,1052,2898,1262,2898,1262,2733"
110,2016-11-06__12-24-12-101.jpg,"1430,2576,1430,2776,1591,2776,1591,2576"
110,2016-11-06__12-24-12-101.jpg,"1584,2658,1584,2801,1727,2801,1727,2658"
110,2016-11-06__12-24-12-101.jpg,"1455,3119,1455,3296,1663,3296,1663,3119"
110,2016-11-06__12-24-12-101.jpg,"1741,3012,1741,3190,1905,3190,1905,3012"
111,2016-11-06__12-47-05-873.jpg,"816,15,816,219,1009,219,1009,15"
111,2016-11-06__12-47-05-873.jpg,"1012,8,1012,90,1148,90,1148,8"
111,2016-11-06__12-47-05-873.jpg,"1052,312,1052,473,1180,473,1180,312"
111,2016-11-06__12-47-05-873.jpg,"1002,455,1002,594,1134,594,1134,455"
111,2016-11-06__12-47-05-873.jpg,"1012,1140,1012,1237,1102,1237,1102,1140"
111,2016-11-06__12-47-05-873.jpg,"891,1365,891,1483,1037,1483,1037,1365"
111,2016-11-06__12-47-05-873.jpg,"1012,1512,1012,1640,1141,1640,1141,1512"
111,2016-11-06__12-47-05-873.jpg,"1137,1758,1137,1869,1237,1869,1237,1758"
111,2016-11-06__12-47-05-873.jpg,"669,1815,669,1940,830,1940,830,1815"
111,2016-11-06__12-47-05-873.jpg,"1144,2123,1144,2301,1280,2301,1280,2123"
111,2016-11-06__12-47-05-873.jpg,"873,2248,873,2351,977,2351,977,2248"
111,2016-11-06__12-47-05-873.jpg,"905,2344,905,2455,1019,2455,1019,2344"
111,2016-11-06__12-47-05-873.jpg,"702,2494,702,2576,794,2576,794,2494"
111,2016-11-06__12-47-05-873.jpg,"1087,2555,1087,2683,1191,2683,1191,2555"
111,2016-11-06__12-47-05-873.jpg,"1212,2558,1212,2694,1334,2694,1334,2558"
111,2016-11-06__12-47-05-873.jpg,"759,2780,759,2937,869,2937,869,2780"
111,2016-11-06__12-47-05-873.jpg,"612,3033,612,3169,794,3169,794,3033"
111,2016-11-06__12-47-05-873.jpg,"998,2744,998,2880,1130,2880,1130,2744"
111,2016-11-06__12-47-05-873.jpg,"1123,2919,1123,3026,1209,3026,1209,2919"
111,2016-11-06__12-47-05-873.jpg,"1030,2933,1030,3069,1130,3069,1130,2933"
111,2016-11-06__12-47-05-873.jpg,"1259,2351,1259,2462,1369,2462,1369,2351"
111,2016-11-06__12-47-05-873.jpg,"1009,3198,1009,3296,1121,3296,1121,3198"
111,2016-11-06__12-47-05-873.jpg,"1169,3226,1169,3296,1249,3296,1249,3226"
111,2016-11-06__12-47-05-873.jpg,"2434,19,2434,155,2469,155,2469,19"
111,2016-11-06__12-47-05-873.jpg,"2409,2076,2409,2283,2466,2283,2466,2076"
112,2016-11-06__12-53-52-803.jpg,"1,1907,1,2108,116,2108,116,1907"
112,2016-11-06__12-53-52-803.jpg,"827,687,827,876,1109,876,1109,687"
112,2016-11-06__12-53-52-803.jpg,"1077,1390,1077,1498,1205,1498,1205,1390"
112,2016-11-06__12-53-52-803.jpg,"1159,1623,1159,1855,1309,1855,1309,1623"
112,2016-11-06__12-53-52-803.jpg,"1116,2244,1116,2387,1241,2387,1241,2244"
112,2016-11-06__12-53-52-803.jpg,"534,2605,534,3133,759,3133,759,2605"
112,2016-11-06__12-53-52-803.jpg,"887,2973,887,3115,1012,3115,1012,2973"
112,2016-11-06__12-53-52-803.jpg,"1184,2844,1184,3119,1366,3119,1366,2844"
112,2016-11-06__12-53-52-803.jpg,"1034,3094,1034,3296,1274,3296,1274,3094"
113,2016-11-07__11-01-44-685.jpg,"152,333,152,505,262,505,262,333"
113,2016-11-07__11-01-44-685.jpg,"16,633,16,798,102,798,102,633"
113,2016-11-07__11-01-44-685.jpg,"105,612,105,780,184,780,184,612"
113,2016-11-07__11-01-44-685.jpg,"112,933,112,1098,266,1098,266,933"
113,2016-11-07__11-01-44-685.jpg,"355,1583,355,1658,444,1658,444,1583"
113,2016-11-07__11-01-44-685.jpg,"1,1883,1,1973,44,1973,44,1883"
113,2016-11-07__11-01-44-685.jpg,"1,1986,1,2119,112,2119,112,1986"
113,2016-11-07__11-01-44-685.jpg,"1,2589,1,2815,159,2815,159,2589"
113,2016-11-07__11-01-44-685.jpg,"1,3096,1,3251,66,3251,66,3096"
113,2016-11-07__11-01-44-685.jpg,"1777,223,1777,458,1891,458,1891,223"
113,2016-11-07__11-01-44-685.jpg,"1469,590,1469,826,1648,826,1648,590"
113,2016-11-07__11-01-44-685.jpg,"1577,869,1577,948,1673,948,1673,869"
113,2016-11-07__11-01-44-685.jpg,"1834,930,1834,1076,2016,1076,2016,930"
113,2016-11-07__11-01-44-685.jpg,"1927,812,1927,908,2016,908,2016,812"
113,2016-11-07__11-01-44-685.jpg,"1377,987,1377,1144,1487,1144,1487,987"
113,2016-11-07__11-01-44-685.jpg,"1484,1073,1484,1212,1605,1212,1605,1073"
113,2016-11-07__11-01-44-685.jpg,"1852,1194,1852,1312,2080,1312,2080,1194"
113,2016-11-07__11-01-44-685.jpg,"1484,2405,1484,2562,1655,2562,1655,2405"
113,2016-11-07__11-01-44-685.jpg,"1698,2419,1698,2594,1894,2594,1894,2419"
113,2016-11-07__11-01-44-685.jpg,"1362,2705,1362,2855,1530,2855,1530,2705"
113,2016-11-07__11-01-44-685.jpg,"1562,2933,1562,3162,1702,3162,1702,2933"
113,2016-11-07__11-01-44-685.jpg,"1648,1619,1648,1755,1798,1755,1798,1619"
114,2016-11-07__12-12-19-955.jpg,"1262,769,1262,915,1409,915,1409,769"
114,2016-11-07__12-12-19-955.jpg,"1155,851,1155,973,1262,973,1262,851"
114,2016-11-07__12-12-19-955.jpg,"1284,1380,1284,1565,1473,1565,1473,1380"
114,2016-11-07__12-12-19-955.jpg,"1234,1783,1234,1926,1323,1926,1323,1783"
114,2016-11-07__12-12-19-955.jpg,"1323,1844,1323,1998,1477,1998,1477,1844"
114,2016-11-07__12-12-19-955.jpg,"1198,2105,1198,2244,1330,2244,1330,2105"
114,2016-11-07__12-12-19-955.jpg,"934,2415,934,2562,1084,2562,1084,2415"
114,2016-11-07__12-12-19-955.jpg,"912,2694,912,2833,1087,2833,1087,2694"
114,2016-11-07__12-12-19-955.jpg,"1605,2462,1605,2608,1752,2608,1752,2462"
114,2016-11-07__12-12-19-955.jpg,"1091,2926,1091,3090,1255,3090,1255,2926"
114,2016-11-07__12-12-19-955.jpg,"1248,2737,1248,2948,1391,2948,1391,2737"
114,2016-11-07__12-12-19-955.jpg,"1223,3133,1223,3287,1362,3287,1362,3133"
114,2016-11-07__12-12-19-955.jpg,"1477,2901,1477,3087,1666,3087,1666,2901"
114,2016-11-07__12-12-19-955.jpg,"1677,2690,1677,2830,1887,2830,1887,2690"
115,2016-11-07__13-03-00-716.jpg,"16,37,16,208,266,208,266,37"
115,2016-11-07__13-03-00-716.jpg,"505,76,505,248,669,248,669,76"
115,2016-11-07__13-03-00-716.jpg,"305,776,305,915,437,915,437,776"
115,2016-11-07__13-03-00-716.jpg,"5,994,5,1162,177,1162,177,994"
115,2016-11-07__13-03-00-716.jpg,"584,1105,584,1258,744,1258,744,1105"
115,2016-11-07__13-03-00-716.jpg,"448,1358,448,1601,730,1601,730,1358"
115,2016-11-07__13-03-00-716.jpg,"84,1255,84,1526,473,1526,473,1255"
115,2016-11-07__13-03-00-716.jpg,"109,1769,109,1955,362,1955,362,1769"
115,2016-11-07__13-03-00-716.jpg,"602,2305,602,2515,812,2515,812,2305"
115,2016-11-07__13-03-00-716.jpg,"452,2269,452,2344,534,2344,534,2269"
115,2016-11-07__13-03-00-716.jpg,"1409,455,1409,648,1587,648,1587,455"
115,2016-11-07__13-03-00-716.jpg,"1627,87,1627,223,1816,223,1816,87"
115,2016-11-07__13-03-00-716.jpg,"2068,1,2068,173,2212,173,2212,1"
115,2016-11-07__13-03-00-716.jpg,"1855,258,1855,508,2012,508,2012,258"
115,2016-11-07__13-03-00-716.jpg,"1966,473,1966,687,2102,687,2102,473"
115,2016-11-07__13-03-00-716.jpg,"1977,701,1977,890,2152,890,2152,701"
115,2016-11-07__13-03-00-716.jpg,"1987,890,1987,1123,2137,1123,2137,890"
115,2016-11-07__13-03-00-716.jpg,"2009,1533,2009,1665,2198,1665,2198,1533"
115,2016-11-07__13-03-00-716.jpg,"1816,1673,1816,1858,1962,1858,1962,1673"
115,2016-11-07__13-03-00-716.jpg,"2344,955,2344,1106,2472,1106,2472,955"
115,2016-11-07__13-03-00-716.jpg,"2380,1119,2380,1226,2472,1226,2472,1119"
115,2016-11-07__13-03-00-716.jpg,"1369,2415,1369,2583,1605,2583,1605,2415"
115,2016-11-07__13-03-00-716.jpg,"1784,2176,1784,2355,1948,2355,1948,2176"
115,2016-11-07__13-03-00-716.jpg,"2087,2005,2087,2219,2259,2219,2259,2005"
115,2016-11-07__13-03-00-716.jpg,"2277,2130,2277,2289,2472,2289,2472,2130"
115,2016-11-07__13-03-00-716.jpg,"2209,2412,2209,2537,2330,2537,2330,2412"
115,2016-11-07__13-03-00-716.jpg,"1541,2687,1541,2890,1716,2890,1716,2687"
115,2016-11-07__13-03-00-716.jpg,"1977,2637,1977,2801,2109,2801,2109,2637"
115,2016-11-07__13-03-00-716.jpg,"1912,2926,1912,3294,2152,3294,2152,2926"
115,2016-11-07__13-03-00-716.jpg,"519,726,519,915,709,915,709,726"
116,2016-11-07__13-05-07-695.jpg,"62,1130,62,1301,419,1301,419,1130"
116,2016-11-07__13-05-07-695.jpg,"566,376,566,687,919,687,919,376"
116,2016-11-07__13-05-07-695.jpg,"623,705,623,1040,1030,1040,1030,705"
116,2016-11-07__13-05-07-695.jpg,"1273,512,1273,780,1555,780,1555,512"
116,2016-11-07__13-05-07-695.jpg,"680,1126,680,1437,1087,1437,1087,1126"
116,2016-11-07__13-05-07-695.jpg,"666,1508,666,1840,984,1840,984,1508"
116,2016-11-07__13-05-07-695.jpg,"1287,1415,1287,1533,1469,1533,1469,1415"
116,2016-11-07__13-05-07-695.jpg,"1184,1615,1184,1990,1555,1990,1555,1615"
116,2016-11-07__13-05-07-695.jpg,"612,2180,612,2398,834,2398,834,2180"
116,2016-11-07__13-05-07-695.jpg,"848,1983,848,2376,1191,2376,1191,1983"
116,2016-11-07__13-05-07-695.jpg,"1098,2387,1098,2619,1348,2619,1348,2387"
116,2016-11-07__13-05-07-695.jpg,"527,2719,527,2876,712,2876,712,2719"
116,2016-11-07__13-05-07-695.jpg,"712,2951,712,3255,1009,3255,1009,2951"
116,2016-11-07__13-05-07-695.jpg,"1505,2901,1505,3144,1777,3144,1777,2901"
116,2016-11-07__13-05-07-695.jpg,"1944,376,1944,580,2127,580,2127,376"
116,2016-11-07__13-05-07-695.jpg,"2130,755,2130,965,2362,965,2362,755"
116,2016-11-07__13-05-07-695.jpg,"2409,608,2409,818,2472,818,2472,608"
116,2016-11-07__13-05-07-695.jpg,"2109,1151,2109,1373,2287,1373,2287,1151"
116,2016-11-07__13-05-07-695.jpg,"2298,1144,2298,1369,2466,1369,2466,1144"
116,2016-11-07__13-05-07-695.jpg,"2355,1440,2355,1617,2472,1617,2472,1440"
116,2016-11-07__13-05-07-695.jpg,"2173,1915,2173,2133,2430,2133,2430,1915"
116,2016-11-07__13-05-07-695.jpg,"2305,2308,2305,2644,2472,2644,2472,2308"
116,2016-11-07__13-05-07-695.jpg,"2309,2962,2309,3291,2472,3291,2472,2962"
117,2016-11-07__13-47-36-117.jpg,"898,37,898,301,1098,301,1098,37"
117,2016-11-07__13-47-36-117.jpg,"969,298,969,512,1130,512,1130,298"
117,2016-11-07__13-47-36-117.jpg,"852,973,852,1112,980,1112,980,973"
117,2016-11-07__13-47-36-117.jpg,"884,1105,884,1276,1037,1276,1037,1105"
117,2016-11-07__13-47-36-117.jpg,"466,1323,466,1455,694,1455,694,1323"
117,2016-11-07__13-47-36-117.jpg,"894,1530,894,1719,1069,1719,1069,1530"
117,2016-11-07__13-47-36-117.jpg,"955,2590,955,2801,1127,2801,1127,2590"
117,2016-11-07__13-47-36-117.jpg,"1198,2540,1198,2676,1334,2676,1334,2540"
117,2016-11-07__13-47-36-117.jpg,"916,3069,916,3296,1069,3296,1069,3069"
117,2016-11-07__13-47-36-117.jpg,"2312,1537,2312,1687,2466,1687,2466,1537"
117,2016-11-07__13-47-36-117.jpg,"2294,2751,2294,2926,2416,2926,2416,2751"
117,2016-11-07__13-47-36-117.jpg,"2205,2183,2205,2308,2323,2308,2323,2183"
117,2016-11-07__13-47-36-117.jpg,"2209,2022,2209,2187,2362,2187,2362,2022"
118,2016-11-09__08-02-12-359.jpg,"2198,2587,2198,2794,2391,2794,2391,2587"
118,2016-11-09__08-02-12-359.jpg,"1862,2844,1862,3005,2023,3005,2023,2844"
118,2016-11-09__08-02-12-359.jpg,"1005,2883,1005,3144,1205,3144,1205,2883"
118,2016-11-09__08-02-12-359.jpg,"487,2005,487,2237,869,2237,869,2005"
118,2016-11-09__08-02-12-359.jpg,"877,1926,877,2255,1141,2255,1141,1926"
118,2016-11-09__08-02-12-359.jpg,"2269,1365,2269,1512,2398,1512,2398,1365"
119,2016-11-09__10-45-37-786.jpg,"348,144,348,462,609,462,609,144"
119,2016-11-09__10-45-37-786.jpg,"1137,12,1137,265,1416,265,1416,12"
119,2016-11-09__10-45-37-786.jpg,"91,1001,91,1348,548,1348,548,1001"
119,2016-11-09__10-45-37-786.jpg,"716,869,716,1255,1080,1255,1080,869"
119,2016-11-09__10-45-37-786.jpg,"762,1273,762,1458,930,1458,930,1273"
119,2016-11-09__10-45-37-786.jpg,"216,1440,216,1587,398,1587,398,1440"
119,2016-11-09__10-45-37-786.jpg,"312,1715,312,2005,659,2005,659,1715"
119,2016-11-09__10-45-37-786.jpg,"209,2208,209,2365,441,2365,441,2208"
119,2016-11-09__10-45-37-786.jpg,"659,2098,659,2348,819,2348,819,2098"
119,2016-11-09__10-45-37-786.jpg,"1030,2076,1030,2373,1234,2373,1234,2076"
119,2016-11-09__10-45-37-786.jpg,"762,2294,762,2576,1027,2576,1027,2294"
119,2016-11-09__10-45-37-786.jpg,"423,2558,423,3073,823,3073,823,2558"
119,2016-11-09__10-45-37-786.jpg,"848,2733,848,3023,1087,3023,1087,2733"
119,2016-11-09__10-45-37-786.jpg,"2077,448,2077,637,2244,637,2244,448"
119,2016-11-09__10-45-37-786.jpg,"2198,8,2198,328,2472,328,2472,8"
119,2016-11-09__10-45-37-786.jpg,"2280,1219,2280,1344,2384,1344,2384,1219"
119,2016-11-09__10-45-37-786.jpg,"2291,1698,2291,2006,2472,2006,2472,1698"
119,2016-11-09__10-45-37-786.jpg,"1934,2894,1934,3255,2419,3255,2419,2894"
119,2016-11-09__10-45-37-786.jpg,"2109,2487,2109,2855,2455,2855,2455,2487"
119,2016-11-09__10-45-37-786.jpg,"2,3044,2,3290,387,3290,387,3044"
120,2016-11-09__10-46-15-393.jpg,"1,1,1,112,142,112,142,1"
120,2016-11-09__10-46-15-393.jpg,"612,287,612,469,748,469,748,287"
120,2016-11-09__10-46-15-393.jpg,"955,373,955,515,1087,515,1087,373"
120,2016-11-09__10-46-15-393.jpg,"1,529,1,662,191,662,191,529"
120,2016-11-09__10-46-15-393.jpg,"319,558,319,690,502,690,502,558"
120,2016-11-09__10-46-15-393.jpg,"219,1048,219,1176,427,1176,427,1048"
120,2016-11-09__10-46-15-393.jpg,"552,937,552,1101,787,1101,787,937"
120,2016-11-09__10-46-15-393.jpg,"1916,390,1916,748,2241,748,2241,390"
120,2016-11-09__10-46-15-393.jpg,"491,1530,491,1658,662,1658,662,1530"
120,2016-11-09__10-46-15-393.jpg,"841,1298,841,1433,991,1433,991,1298"
120,2016-11-09__10-46-15-393.jpg,"1034,1365,1034,1565,1155,1565,1155,1365"
120,2016-11-09__10-46-15-393.jpg,"248,1819,248,1937,437,1937,437,1819"
120,2016-11-09__10-46-15-393.jpg,"691,1612,691,1773,780,1773,780,1612"
120,2016-11-09__10-46-15-393.jpg,"666,1873,666,2047,823,2047,823,1873"
120,2016-11-09__10-46-15-393.jpg,"748,2280,748,2419,869,2419,869,2280"
120,2016-11-09__10-46-15-393.jpg,"877,2319,877,2476,994,2476,994,2319"
120,2016-11-09__10-46-15-393.jpg,"837,2665,837,2801,927,2801,927,2665"
120,2016-11-09__10-46-15-393.jpg,"105,2733,105,2844,255,2844,255,2733"
120,2016-11-09__10-46-15-393.jpg,"52,3044,52,3248,259,3248,259,3044"
120,2016-11-09__10-46-15-393.jpg,"152,3140,152,3290,341,3290,341,3140"
120,2016-11-09__10-46-15-393.jpg,"416,2965,416,3105,555,3105,555,2965"
120,2016-11-09__10-46-15-393.jpg,"659,3108,659,3223,766,3223,766,3108"
120,2016-11-09__10-46-15-393.jpg,"884,3119,884,3265,987,3265,987,3119"
120,2016-11-09__10-46-15-393.jpg,"1898,1012,1898,1583,2398,1583,2398,1012"
120,2016-11-09__10-46-15-393.jpg,"1873,1673,1873,1848,2087,1848,2087,1673"
120,2016-11-09__10-46-15-393.jpg,"2198,1869,2198,2158,2441,2158,2441,1869"
120,2016-11-09__10-46-15-393.jpg,"2005,2094,2005,2319,2173,2319,2173,2094"
120,2016-11-09__10-46-15-393.jpg,"2337,2915,2337,3263,2472,3263,2472,2915"
120,2016-11-09__10-46-15-393.jpg,"412,1,412,80,523,80,523,1"
121,2016-11-09__10-47-55-644.jpg,"744,101,744,415,1012,415,1012,101"
121,2016-11-09__10-47-55-644.jpg,"1223,237,1223,362,1341,362,1341,237"
121,2016-11-09__10-47-55-644.jpg,"1340,1,1340,87,1455,87,1455,1"
121,2016-11-09__10-47-55-644.jpg,"1262,462,1262,594,1352,594,1352,462"
121,2016-11-09__10-47-55-644.jpg,"1191,569,1191,676,1266,676,1266,569"
121,2016-11-09__10-47-55-644.jpg,"1098,790,1098,919,1202,919,1202,790"
121,2016-11-09__10-47-55-644.jpg,"791,1237,791,1340,955,1340,955,1237"
121,2016-11-09__10-47-55-644.jpg,"1041,1265,1041,1383,1166,1383,1166,1265"
121,2016-11-09__10-47-55-644.jpg,"1105,1101,1105,1233,1187,1233,1187,1101"
121,2016-11-09__10-47-55-644.jpg,"1198,1019,1198,1137,1284,1137,1284,1019"
121,2016-11-09__10-47-55-644.jpg,"1366,1040,1366,1187,1466,1187,1466,1040"
121,2016-11-09__10-47-55-644.jpg,"1298,983,1298,1090,1341,1090,1341,983"
121,2016-11-09__10-47-55-644.jpg,"1102,1840,1102,1951,1191,1951,1191,1840"
121,2016-11-09__10-47-55-644.jpg,"1084,2051,1084,2155,1177,2155,1177,2051"
121,2016-11-09__10-47-55-644.jpg,"1009,2244,1009,2405,1130,2405,1130,2244"
121,2016-11-09__10-47-55-644.jpg,"777,2176,777,2265,937,2265,937,2176"
121,2016-11-09__10-47-55-644.jpg,"1098,2394,1098,2548,1255,2548,1255,2394"
121,2016-11-09__10-47-55-644.jpg,"1494,2173,1494,2312,1605,2312,1605,2173"
121,2016-11-09__10-47-55-644.jpg,"1419,2398,1419,2523,1562,2523,1562,2398"
121,2016-11-09__10-47-55-644.jpg,"941,2665,941,2858,1062,2858,1062,2665"
121,2016-11-09__10-47-55-644.jpg,"841,2598,841,2680,1016,2680,1016,2598"
121,2016-11-09__10-47-55-644.jpg,"1437,3083,1437,3223,1555,3223,1555,3083"
121,2016-11-09__10-47-55-644.jpg,"1223,3148,1223,3273,1323,3273,1323,3148"
121,2016-11-09__10-47-55-644.jpg,"1284,1551,1284,1669,1377,1669,1377,1551"
122,2016-11-09__10-48-08-148.jpg,"191,5,191,180,452,180,452,5"
122,2016-11-09__10-48-08-148.jpg,"506,1,506,137,684,137,684,1"
122,2016-11-09__10-48-08-148.jpg,"759,155,759,283,837,283,837,155"
122,2016-11-09__10-48-08-148.jpg,"534,315,534,551,652,551,652,315"
122,2016-11-09__10-48-08-148.jpg,"577,705,577,844,705,844,705,705"
122,2016-11-09__10-48-08-148.jpg,"227,915,227,976,373,976,373,915"
122,2016-11-09__10-48-08-148.jpg,"712,994,712,1123,837,1123,837,994"
122,2016-11-09__10-48-08-148.jpg,"162,1165,162,1237,323,1237,323,1165"
122,2016-11-09__10-48-08-148.jpg,"259,1373,259,1483,409,1483,409,1373"
122,2016-11-09__10-48-08-148.jpg,"527,1326,527,1426,652,1426,652,1326"
122,2016-11-09__10-48-08-148.jpg,"569,1505,569,1612,677,1612,677,1505"
122,2016-11-09__10-48-08-148.jpg,"702,1301,702,1387,784,1387,784,1301"
122,2016-11-09__10-48-08-148.jpg,"887,1405,887,1508,1002,1508,1002,1405"
122,2016-11-09__10-48-08-148.jpg,"230,1965,230,2069,427,2069,427,1965"
122,2016-11-09__10-48-08-148.jpg,"498,2058,498,2169,644,2169,644,2058"
122,2016-11-09__10-48-08-148.jpg,"777,1915,777,2044,898,2044,898,1915"
122,2016-11-09__10-48-08-148.jpg,"916,2173,916,2251,1002,2251,1002,2173"
122,2016-11-09__10-48-08-148.jpg,"384,2323,384,2433,559,2433,559,2323"
122,2016-11-09__10-48-08-148.jpg,"841,2265,841,2430,927,2430,927,2265"
122,2016-11-09__10-48-08-148.jpg,"741,2473,741,2683,805,2683,805,2473"
122,2016-11-09__10-48-08-148.jpg,"466,2651,466,2837,584,2837,584,2651"
122,2016-11-09__10-48-08-148.jpg,"266,3044,266,3176,405,3176,405,3044"
122,2016-11-09__10-48-08-148.jpg,"641,2844,641,2948,716,2948,716,2844"
122,2016-11-09__10-48-08-148.jpg,"623,3005,623,3130,705,3130,705,3005"
122,2016-11-09__10-48-08-148.jpg,"637,3108,637,3294,748,3294,748,3108"
122,2016-11-09__10-48-08-148.jpg,"1991,80,1991,215,2066,215,2066,80"
122,2016-11-09__10-48-08-148.jpg,"2084,233,2084,398,2187,398,2187,233"
122,2016-11-09__10-48-08-148.jpg,"2302,227,2302,358,2472,358,2472,227"
122,2016-11-09__10-48-08-148.jpg,"2234,569,2234,665,2369,665,2369,569"
122,2016-11-09__10-48-08-148.jpg,"2180,780,2180,887,2319,887,2319,780"
122,2016-11-09__10-48-08-148.jpg,"2169,1101,2169,1223,2266,1223,2266,1101"
122,2016-11-09__10-48-08-148.jpg,"1969,1230,1969,1330,2069,1330,2069,1230"
122,2016-11-09__10-48-08-148.jpg,"2330,973,2330,1123,2466,1123,2466,973"
122,2016-11-09__10-48-08-148.jpg,"2173,1258,2173,1369,2255,1369,2255,1258"
122,2016-11-09__10-48-08-148.jpg,"2244,1840,2244,1944,2369,1944,2369,1840"
122,2016-11-09__10-48-08-148.jpg,"2152,2033,2152,2155,2244,2155,2244,2033"
122,2016-11-09__10-48-08-148.jpg,"1952,2151,1952,2269,2034,2269,2034,2151"
122,2016-11-09__10-48-08-148.jpg,"2316,2223,2316,2380,2427,2380,2427,2223"
122,2016-11-09__10-48-08-148.jpg,"2180,2365,2180,2462,2269,2462,2269,2365"
122,2016-11-09__10-48-08-148.jpg,"2266,2405,2266,2558,2387,2558,2387,2405"
122,2016-11-09__10-48-08-148.jpg,"2116,2612,2116,2858,2259,2858,2259,2612"
122,2016-11-09__10-48-08-148.jpg,"2316,3137,2316,3248,2412,3248,2412,3137"
122,2016-11-09__10-48-08-148.jpg,"2248,3194,2248,3296,2326,3296,2326,3194"
122,2016-11-09__10-48-08-148.jpg,"2430,1548,2430,1630,2472,1630,2472,1548"
123,2016-11-10__07-37-30-299.jpg,"1180,137,1180,430,1402,430,1402,137"
123,2016-11-10__07-37-30-299.jpg,"1044,755,1044,1073,1366,1073,1366,755"
123,2016-11-10__07-37-30-299.jpg,"1191,2144,1191,2423,1469,2423,1469,2144"
123,2016-11-10__07-37-30-299.jpg,"119,2901,119,3215,398,3215,398,2901"
123,2016-11-10__07-37-30-299.jpg,"1891,2990,1891,3283,2062,3283,2062,2990"
123,2016-11-10__07-37-30-299.jpg,"2073,3151,2073,3280,2280,3280,2280,3151"
123,2016-11-10__07-37-30-299.jpg,"1727,2355,1727,2515,1941,2515,1941,2355"
123,2016-11-10__07-37-30-299.jpg,"1477,1694,1477,1908,1780,1908,1780,1694"
123,2016-11-10__07-37-30-299.jpg,"2159,1001,2159,1269,2466,1269,2466,1001"
123,2016-11-10__07-37-30-299.jpg,"1577,515,1577,733,1848,733,1848,515"
123,2016-11-10__07-37-30-299.jpg,"1402,365,1402,626,1698,626,1698,365"
123,2016-11-10__07-37-30-299.jpg,"255,140,255,376,537,376,537,140"
124,2016-11-10__07-55-09-825.jpg,"866,1119,866,1387,1187,1387,1187,1119"
124,2016-11-10__07-55-09-825.jpg,"469,1780,469,2083,762,2083,762,1780"
124,2016-11-10__07-55-09-825.jpg,"1234,1108,1234,1376,1698,1376,1698,1108"
124,2016-11-10__07-55-09-825.jpg,"1730,1323,1730,1505,1962,1505,1962,1323"
124,2016-11-10__07-55-09-825.jpg,"1419,2248,1419,2465,1669,2465,1669,2248"
